ilan_linki,aciklama
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/cemal-otomotiv-guvencesiyle/30686804,ARAÇ TEMİZ VE BAKIMLI BİR ARAÇ OLUP. TEMİZ KULANMİŞ BOYA OLARAK SOLDA BİR LOKAL BOYA MEVCUT. GERİSİ HATASIZ ALACAK ARKADAŞA ŞİMDİDEN HAYIRLI OLSUN NOT. MÜŞTERİ ARACI
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-exclusive/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-exclusive-2014-model/30410738,"*2014   
  
EXCLUSİVE  
  
SUNROOF  
  
BEJ DERİ KOLTUK  
  
4 KOLTUK ISITMA  
  
250V PRİZ ÇIKIŞI  
  
ÖN ARKA LED*

*GERİ GÖRÜŞ KAMERASI,APPLE CAR,USB/AUX/NAVİGASYON*

*MOTOR ŞANZUMAN KUSURSUZ  
  
BAKIMLARI ve LASTİKLERİ YENİ*

*60000 AĞIR HASAR KAYDI  MEVCUT   
  
ALICISINA HAYIRLI OLSUN.*"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2015-model/24529591,"2015 passat comfortline otomatik dizel  
Lef far sonradan takıldı   
Sunroof  
Navigasyon  
Tablet ekran  
Geri görüş  
İçi bej  
Lansman rengi   
  
Ön cam çatlaması sebebiyle 7500 tl hasar kaydı vardır   
Arkadan çarpma dan dolayı 80.000 bin  toplamda 87 bin tl hasar kaydı mevcuttur"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/memurdan-2017-mart-cikisli-bol-ekstrali-servis-bakimli-comfortline/30812950,"Memurdan 2017 Mart trafiğe çıkışlı,   
Ağır bakımları yetkili serviste yapıldı, garantisi devam etmekte  
Akü ve lastikler yeni sayılır  
Motor ve şanzımanı tertemiz en ufak bir masrafı yoktur  
200.000 TL kadar ekstrası mevcuttur  
Ekstraları:   
-Orijinal hayalet ve CarPlay destekli tablet ekran  
-orijinal Marseille jant(serviste tanesi şuan 21.000 TL)  
-Şerit takip  
-Çarpışma önleme  
-Çarpışma uyarı  
-Adaptif hız sabitleme  
-orijinal logo geri görüş  
-otomatik uzun kısa far  
-bagaj dahil komple havuz paspas (orijinal paspasları sıfır hiç kullanılmadı)  
▶️Aracımda benden önceki sahibinde köpeğe çarpmadan kaput ve sağ ön çamurluk yetkili serviste değişmiş, başka boya değişen bulunmamaktadır. Değişenler yetkili serviste orijinal olarak değiştirmiş.  
▶️iki parça toplamda 59.000 kadar hasar kaydı vardır. AĞIR HASAR KAYDI YOKTUR.  
  
Aracımı model yükseltmek için satıyorum temiz masrafsız bir araçtır. Aradığım aracı bulduğum için acil satılıktır. Çok abartılmadığı sürece pazarlık yapılır."
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/2015-1-6-tdi-comfortline-cam-tavan-otomatik-siyah-ici-bej-masrafsiz/29743086,"2015 1.6 TDI COMFORTLİNE CAM TAVAN OTOMATİK SİYAH İÇİ BEJ MASRAFSIZ  
  
Wv Passat 1.6 Comfortline cam tavan siyah içi bej olup hatasız ayarındadır. Orjinal 132 bindedir.yedek anahtarı vardır.  
  
Kaput orjinal değişendir kasko tarafından yapılmıştır. Yan kapı altında 2 lokal boya vardır. Sol ön çamurluk boyadır. Şase podye tavan işlemsiz hava yastığı kesinlikle orijinaldir.   
Hasar kaydı 6 parça toplam 16 bindir.  
132.000 de 10 bin yağ bakımı yapılmıştır. Tüm bakımları yapılmıştır. Alan kişi 10 bin km masrafsız kullanabilir. Takas düşünmüyorum."
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/erdal-otomotiv-den-passat-ici-bej/28292113,"BEL ALTI 4.5 PARÇA VAR 2 PARÇA DEĞİŞEN   
  
BAKIMLARI YENİ MASRAFSIZ İÇİ BEJ"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-impression/cvn-den-30-pesinat-ile-3-ay-ertelemeli-senetli-taksitli-kredili/27981378,"![](https://i.hizliresim.com/sdb7wb1.png)

![](https://i.hizliresim.com/3zwmwu3.png)

**2018 VW PASSAT 1.6 TDI   İMPRESSİON**

**ÖN ARKA PARK SENSÖRÜ**

**TABLET GENİŞ EKRAN  
GERİ GÖRÜŞ KAMERA  
APP CAR PLAY  
BLUETOOTH  
AUX - USB  
START-STOP  
ANAHTARSIZ ÇALIŞTIRMA  
17''ÇELİK JANT  
ERGODİNAMİK KOLTUK  
YOKUŞ KALKIŞ DESTEĞİ  
ÇİFT YÖNLÜ KLİMA  
TORPİDO SOĞUTMA  
ELEKTRİKLİ ISITMALI AYNALAR  
ELETRİKLİ PARK FRENİ  
AUTO HOLD  
12 V ÇIKIŞI  
ABS-ASR  
ESP  
6 AIRBAG**

**ISOFIX**

**********Satılan tüm araçlarımız Kendi öz malımız olup konsinye satışımız bulunmamaktadır.**********

![](https://i.hizliresim.com/3u34ulu.png)

************TRAMERSİZ************

************ARAÇ SAĞ DİREK AİRBEK İŞLEMLİ************

************AŞAGIDAKİ ŞEMADA İŞARETLİDİR************

**Araç ekspertizlerimiz'de farklı bir durum çıkması durumunda tüm masraflar CVN MOTORLU ARAÇLAR’A AİTTİR**

**(EKSPERTİZ OLMADAN ARAÇ SATIŞIMIZ YOKTUR TÜM EKSPERTİZLERİMİZ TSE ONAYLI EKSPERTİZ FİRMALARINDAN GERÇEKLEŞTİRİLİR**

![](https://i.hizliresim.com/oi0leug.png)﻿

**﻿Abdurrahmangazi Mah. Atatürk Cad. No: 22**

**Sultanbeyli / İSTANBUL**

﻿![](https://i.hizliresim.com/obs9nmz.png)"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2019-model/29784214,"ARACIM 2019 MODEL CAM TAVAN GRİ İÇİ SİYAH ÖZEL SİPARİŞTİR FABRİKASYON COMFORTLİNE EKSTRA HİGHLİNE DONANIMLIDIR …!!  
  
ARACIMDA ;  
BOYA YOKK  
LÖKALL YOKK  
DEĞİŞEN YOKK  
HASAR KAYDII KESİNLİKLE YOKKK..!

SANRUF SAG ÇERÇEVESİ ÇATLAK!

SOL ÖN KAPI TEK VİDA AYAR!

ÖN SAG ÜST CAM KÜÇÜK BİR ÇIZIK VAR

EZİK ÇİZİK GÖÇÜK KESİNLİKLE YOKTURR..!!! SADECE BİR İKİ ÖPCUK VARDIR   
İÇİ DIŞI SIFIRDAN FARKSIZDIRRR ..!!  
  
BAKIMLARI DÜZENLİ BİR ŞEKİLDE ÖZEL SERVİSTE YAPILMIŞTIR  
  
  
EMSALLERİNE GÖRE ÇOK TEMİZDİR GELİP BAKTIĞINIZDA NE DEMEK İSTEDİĞİMİ ANLAYACAKSINIZ MASRAFSIZDIR   
  
YEDEK ANAHTARI VE KİTAPÇIKLARI MEVCUTTUR   
  
ÖZELLİKLERİ ;  
CAM TAVAN  
ADBLUE  
YENİ NESİL MOTOR  
İSOFİX  
HIZ SABİTLEME   
OTOMATİK FAR SENSÖRÜ  
YAĞMUR SENSÖRÜ  
ELEKTİRLİ KOLTUK   
DİJİTALİ KLİMA   
ÇARPIŞMA ÖNLEYİCİ   
OTOMATİK FREN YAPMA  
TORPİDO SOĞUTMA  
YORGUNLUK ALGILAYICI  
F1 VİTES DSG   
R LİNE DİFÜZÖR  
R LİNE PANJUR  
AUTO HOLD"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/aytekin-den2017cikisliboyasiztramersiz88-kmr-linegorunum/26528250,"**AYTEKİN OTOMOTİV'den**

**​ÇALIŞMAYAN BİR AKSAMI YOKTUR...**

ARACIMIZ 88.000 KM OLUP KM Sİ ORJİNALDİR.  
  
  
BOYASIZ+DEĞİŞENSİZ  
  
**KESİNLİKLE BOYA DEĞİŞEN SÖK TAK  SÖZ KONUSU DEĞİLDİR**  
  
  
**TRAMER KAYDI: YOK**

​

**İÇ DÖŞEMELERİ DİREKSİYONU İLK GÜNKÜ TEMİZLİĞİNDE EN UFAK DEFORME YOKTUR**

************DEDİĞİMİZİN HARİCİNDE BİRŞEY ÇIKMASI DURUMUNDA MASRAFLARINIZ TARAFIMIZCA KARŞILANACAKTIR .************

**ARAÇLARIMIZ*****KM*****VE EKSPERTİZ GARANTİLİDİR**  
https://arabam.com/galeri/aytekin-otomotiv-aksaray-merkez/

​"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ilk-sahibinden-hatasiz-2012-model-178-900-km-gri/30347753,"2012 model Nisan çıkışlı 1.6 bluemotion TDI Passat.

İlk sahibinden. 179800 km de. 

Bakımları halen yetkili servis olan ERZ bayinde yapılmaktadır. Kayıtları var.

Araca halen kaskolu binilmektedir.

Triger ve baskı balata 125000km de değişti.

Arka koltuklar çocuk koltuğu oluyor. (opsiyonel)

Aracın diskleri ve fren balataları yeni değişti.

Araçta sigara içilmedi. İçi dışı pırıl pırıl. Mis gibi kokuyor.

Yazlık ve kışlık paspasları mevcut.

Stepnesi sıfır olarak duruyor.

Yedek anahtarı, stepnesi, kriko takımı, kitapçığı, ilk yardım çantası olduğu gibi duruyor. 

Bağaj havuzu ve havuz Paspas mevcut.

Aracın bir sonraki muayenesi 2027 yılında yapılacak.

Sadece park halinde çarpmadan dolayı sol arka çamurluk yetkili serviste değişti sol arka kapı da da lokal boya var. Herşeyi eksiksiz yazdım.

Motor alt takıp Kaporta harika.

B7 passatı in tokluğunu bilen bilir.

Rengi ile şekli ile on numara bir araç alan arkadaş dua eder.

Tel:5445382255"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2017-model-ankara/30161164,"Hata boya yok  
Makam perde elektirikli   
Arka koltuk ısıtma   
Hayalet ekran   
Elektirikli bagaj  
Hedup ekran  
  
  
Daha dolusu yok   
  
Dteyalı bilgi için lütfen arayınız"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/cercioglu-ndan-hatasiz-boyasiz-ici-bej/30184257,Aracımız hatasız boyasız tramersiz olup 2.ci sahibinden alınmıştır aracın ilk plakası üzerinde aracımızın bütün bakımları zamanında yapılmış olup baskı balata triğer değişimi yapılmış aracın içinde yanık yırtık yoktur yarı deri döşeme ile kullanılmaktadır lastikler %90 yedek
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-model/30351723,Hatasız boyasız tramersiz 2019 mart cikisli.Agir bakımları yapılmış temiz araba.Kavraması yapilmis.Tirigeri yenilenmiş.İçi bej.Memur arabası.Detayli eksper raporu vardır.Dışardan gelenler gönül rahatlığıyla gelebir.Dosta giden bir arabadır.
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/cam-tavan-mukemmel-kondisyon-otomatik/30632907,"AYDIN MOTORS  
  
\_\_\_\_\_\_\_\_\_\_\_\_ARAÇ BİLGİLERİ\_\_\_\_\_\_\_\_\_\_\_\_  
  
ARACIMIZ 2015 MODEL 1.6 TDİ   
  
OTOMATİK VİTES 178 BİN KMSİ ORJİNALDİR  
  
  
YEDEK ANAHTAR KİTAPÇIKLAR MEVCUTTUR   
  
150 BİNDE BÜTÜN AĞIR BAKIMLAR YAPILMIŞTIR   
  
BAKIMLARI ZAMANINDA YAPILMIŞTIR MOTOR ŞANZIMAN KUSURSUZDUR  
  
  
  
MUANESİ MEVCUTTUR  
  
\_\_\_\_\_\_\_\_\_\_\_\_ EKSPERTİZ BİLGİLERİ \_\_\_\_\_\_\_\_\_\_\_  
  
DEĞİŞEN:EXPER FOTOLARDA  
  
BOYA:EXPER FOTOLARDA  
  
TRAMER:AĞIR KAYIT MİKTAR YOK   
  
  
ARACIN ANA HATLARI ORJİNALDİR  
  
SAĞ ÖN PODYE İŞLEM   
  
KREDİ KARTLARINA UYGUN FAİZ ORANIYLA 12 AYA KADAR TAKSİTLE ÇEKİM VEYA TEK ÇEKİM YAPILABİLMEKTEDİR  
  
KİMLİK İLE ANINDA KREDİ İMKANI   
  
BAŞLICA ÖZELLİKLER  
  
CAM TAVAN  
  
  
  
ÇİFT NAVİGASYON  
  
  
  
ELKTRİKLİ BAGAJ  
  
  
  
YORGUNLUK UYARI  
  
  
  
KOLTUK ISITMA  
  
  
  
MASAJLI KOLTUK  
  
  
  
ELEKTRİKLİ HAFIZA KOLTUK  
  
  
  
MAUN TORPİDO  
  
  
  
3 BÖLGELİ DİJİTAL KLİMA  
  
  
  
AUTO HOLD YOKUŞ KALKIŞ DESTEĞİ  
  
  
  
BEYAZ LED FARLAR  
  
  
  
LED GÜNDÜZ FARLARI  
  
  
  
LED ARKA STOPLAR  
  
  
  
ANAHTARSIZ ÇALIŞTIRMA  
  
  
  
START - STOP SİSTEMİ  
  
  
  
ÖN VE ARKA PARK MESAFE KONTROL  
  
  
  
ALÜMİNYUM İÇ VE DIŞ SÜSLEMELER  
  
  
  
LEDLİ ARKA STOPLAR  
  
  
  
ÖN VE ARKA KOL DAYAMA  
  
  
  
ARKA KOL DAYAMA BARDAKLIKLARI  
  
  
  
ELEKTRİKLİ ISITMALI YAN AYNALAR  
  
  
  
4 CAM OTOMATİĞİ  
  
  
  
  
  
ELEKTRİKLİ BEL DESTEKLİ ŞÖFÖR KOLTUĞU  
  
  
  
OTOMATİK YANAN FARLAR  
  
  
  
ÇOK FONKSİYONLU F1 KUMANDALI DERİ DİREKSİYON  
  
  
  
HIZ SABİTLEME SİSTEMİ  
  
  
  
HIZ LİMİTLEME SİSTEMİ  
  
  
  
ELEKTRONİK PARK FRENİ  
  
  
  
  
  
PASTA CİLA BOYA KORUMA SERAMİK KAPLAMASI YENİ YAPILMIŞTIR  
  
  
\*BİNİCİ OLAN MÜŞTERİLERİMİZİN MEMNUNİYETİ AÇISINDAN SATIŞI YAPMAKTA OLDUĞUMUZ ARACIN MARKA MODEL YAKIT FARK ETMEZSİZİN FULL DEPO TESLİM ETMEKTEYİZ   
  
\*EXPERTİZDE DEDİĞİMİZİN HARİCİNDE DEĞİŞEN BOYA ÇIKMASI DURUMUNDA EXPERTİZ MASRAFLARI TARAFIMIZA AİTTİR  
  
\*İL DIŞINDAN GELEN MİSAFİRLERİMİZE   
GAR-OTOGAR HİZMETİMİZ VARDIR  
  
\*KM-HASAR KAYDI-EXPERTİZ-GARANTİLİ  
  
\*ARAÇLARIMIZIN FİYATLARI PİYASA EMSAL DEĞERİNDEN İLANA ÇIKMAKTADIR   
FAİŞ-AFAKİ FİYAT İSTENMEMEKTEDİR  
  
\*ARAÇLARIMIZ HER AÇIDAN FOTOĞRAFLANDIRILMIŞ OLUP AKSİ BİR VURUK KIRIK ÇIKMA SÖZ KONUSU DEĞİL  
  
\*GELMEDEN ÖNCE VİDEO & GÖRÜNTÜLÜ KONUŞMA İLE ARACI GÖREBİLİR   
DİLERSENİZ   
EXPERTİZ YAPTIRABİLİRSİNİZ  
  
\*TAKASA SUNULAN ARACIN AĞIR HASAR KM’DE OYNAMA OLMADIĞI SÜRECE PİYASA DEĞERİ FİYATINDAN TUTULMAKTADIR  
  
\*NAKİT YADA TAKAS FİYATIMIZ DEĞİŞMEMEKTE   
TEK FİYATTIR  
  
\*SEHİR DIŞINDAN GELİCEK OLAN MÜŞTERİLERİMİZİN YOL MASRAFLARI ARACIN PAZARLIK FİYATINDAN DÜŞÜLMEKTEDİR  
  
\*KAPORASINI ALDIĞIMIZ ARACIN BEĞENİLMEMESİ DURUMUNDA KAPORA İADESİ YAPILMAKTADIR  
  
  
AYDIN MOTORS   
  
ARAÇLARINIZ GÜN İÇİNDE NAKİT ALINIR  
  
FİRMAMIZ T.C GAZİANTEP VALİLİĞİ TİCARET İL MÜDÜRLÜĞÜ  
  
İKİNCİ EL MOTORLU KARA TAŞITI TİCARETİ YETKİ BELGESİ İLE YETKİLENDİRİLMİŞTİR  
  
YETKİ BELGE NO:2702034  
  
GÜNSEV OTO AVM NO:111"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/babacan-dan-2015-passat-1-sinif-arac-isteyene-emsalsiz/30203945,"**MHBABACAN AUTO**

**​**

**YETKİ BELGESİ NO: 2700891**

**WW PASSAT 1.6TDİ COMFORTLİNE DSG**

**2015 MODEL**

**KM BİLGİSİ : 280 BİN KM**

**EXPERTİZ BİLGİSİ: AŞAĞIDA İŞARETLENMİŞTİR.**

**TRAMER BİLGİSİ: HASAR KAYDI YOK**

**\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_**

**ARAÇ İLK SAHİBİNDEN ALINMIŞ OLUP YETKİLİ SERVİS BAKIMLIDIR**

**ARACIN BÜTÜN AĞIR BAKIMLARI YAPILMIŞTIR**

**ALAN ARKADAŞ ARACIN SADECE YAKITINI ÇEKİP BİNİCEK**

Aracımızın motoru yürüyeni ön düzeni kusursuzdur. Kasası resimlerde görüldüğü gibi oldukça diridir. 

Aracımızın çalışmayan her hangi bir aksamı yoktur.

**ARACIMIZIN TAKAS FİYATI FARKLIDIR.**

******\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_******

*******MEHMET HANİFİ BABACAN  05062424761*******

**MH BABACAN   
Auto**

**Fıstıklık Mah. 152012 nolu cad. No:49/3**

**AS OTO TİCARET SİTESİ**

**Şehitkamil/GAZİANTEP**"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/yucel-otomotiv-den-2015-volkswagen-passat-comfortline-194-000km/29454674,"2015 MODEL VOLKSWAGEN PASSAT 1.6TDI BLUEMOTİON DSG

YETKİ BELGE NO:1400003

ARACIMIZDA 1PARÇA ÖN ÇAMURLUK DEĞİŞEN VARDIR.BOYALI PARÇALAR ŞEMADA

 İŞARETLİDİR.TRAMER FOTOLARDA MEVCUTUR(16,250 olan kayıt olan hasar fotosu

 resimlerde mevcuttur)ARACIN İÇ VE DIŞI GÖRÜLMEYE DEĞER BİR ARAÇTIR.YEDEK

 ANAHTARI MEVCUTTUR.

PAZAR GÜNLERİ DE HİZMETİNİZDEYİZ

DETAYLI BİLGİ İÇİN ARAYINIZ"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/volkswagen-passat-1-6tdi-highline-hatasiz-boyasiz-sunroof-full/30825470,"**VOLKSWAGEN PASSAT**

**1.6 TDİ HİGHLİNE**

**ARACIMIZI HATASIZ BOYASIZDIR**

**TRAMER KAYDI YOKTUR**

**ORJİNAL 216.000 KM**

****DONANIM****

****17 Inc Highline Jant  
Far yıkama  
Far sensörü  
Yağmur sensörü  
Koltuk ısıtma  
Led Far Led Stop  
Hız Sabitleyici  
Eletrikli Koltuk  
Star Stop  
Anahtarsız giriş çıkış  
Katlanır Ayna  
Deri Koltuk  
Soğutmalı Torpito****

**​**"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2015-model/30134437,"✅CANDAN OTOMOTİV DEN SATILIK✅PASSAT 1.6 TDİ highiline PAKET✅MODEL 2015✅ KM220 bin de✅BOYA 2 lokal harici hatasız✅📞05389786303✅ÖZELİKLER✅ HAYALET EKRAN

CAM TAVAN

KOLTUK MASAJI

OTOMATİK KLİMA

ÖN VE ARKA PARK SENSÖRLER

ÇİFT BÖLGE DİJİTAL KLİMA

AKTİF PARK ASİSTANI

ELEKTRONİK EL FRENİ

GERİ GÖRÜŞ KAMERASI

GELİŞTİRİLMİŞ ADAPTİF HIZ KONTROL SİSTEMİ

SÜRÜCÜ DİKKAT TAKİP SİSTEMİ

YOKUŞ KALKIŞ DESTEĞİ

ÇİFT BÖLGE DİJİTAL KLİMA

ANAHTARSIZ GİRİŞ VE ÇALIŞTIRMA

YAĞMUR SENSÖRÜ

FAR SENSÖRÜ

ELEKTRİKLİ KATLANABİLİR YAN AYNALAR

APPLE CARPLAY

ACİL DURUM FREN DESTEK SİSTEMİ

LASTİK BASINÇ SENSÖRÜ

ÖN KOL DAYAMA

ARKA KOL DAYAMA

ABS-AEB-ASR-ESP-TCS-BAS

İSOFİX

MERKEZİ KİLİT

4 CAM OTOMATİK

YOL BİLGİSAYAR                                                                    Çok ledli iç anbiyas"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/yuceler-oto-dan-2020-passat-business-1-6-tdi-kdv-20-hatasiz/28576546,"YÜCELER OTOMOTİV

 2020 MODEL PASSAT BUSİNESS OTOMATIK VITES 

ARAÇ ÖZELLİKLERİ

TABLET EKRAN

CAR PLAY BAĞLANTISI

YOL BİLGİSAYARI

ELEKTRİKLİ PARK FRENİ

PARK SENSÖRÜ

YOKUŞ KALKIŞ DESTEĞİ

FAR SENSÖRÜ

YORGUNLUK ALGILAMA ASİSTANI

LED XENON SÜRÜŞ FARLARI

ANAHTARSIZ ÇALIŞTIRMA

DERİ DİREKSİYON

4 BÖLGE KLİMA

AUTO HOLD

PARK ASİSTANI

HIZ SABİTLEME - LİMİTLEME

AMBİANS AYDINLATMA

BLUETOOTH USB BAĞLANTISI

 EKPERTİZ DURUMU

BOYA :  YOK

DEĞİŞEN : YOK

HASAR KAYDI : YOK

YEDEK ANAHTAR: VAR

ARAÇ PLAKAMIZ

 34 DPN 899

***ARAÇLARIMIZ EXPERTİZ VE KM GARANTİLİDİR***

***ARACIMIZA %20 KDV FATURA KESİLECEKTİR***

****KREDİ KARTINA TEK ÇEKİMDE KOMISYON ALINMAMAKTADIR****

***ARAÇLARIN EXPERTİZLERİ RAPOR ŞEKLİNDE SUNULMAKTADIR HARİCİ BİŞEY ÇIKMASI DURUMUNDA EXPERTİZ ÜCRETLERİ***

***FİRMAMIZ TARAFINDAN KARŞILANMAKTADIR.***

***![](https://i.hizliresim.com/i1zctkp.png)*******30 Dakika içinde Anlaşmalı Finans Kuruluşlarından Krediniz Onayda****

****Kasko Değeri 1.628.000 TL  
Bireysel Müşterilere 325.000 TL’ye Kadar Banka Kredisi 12 Ay Vade İmkânı  
Vergi Levhalılara 1.139.000 TL’ye Kadar Banka Kredisi 36 Ay Vade İmkânı****

***FİRMAMIZ BANKA KURULUŞLARINDAN KREDİ ÇEKME DESTEĞİ  VE EVRAK TAKİBİ YAPMAKTADIR***

***PAZAR GÜNLERİ HİZMET VERMEKTEYİZ***

[DİĞER İLANLARIMIZI GÖRMEK İÇİN TIKLAYI](https://arabam.com/galeri/yuceler-otomotiv-istanbul)N"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/crk-otomotiv-den-2014-sanruflu-passat-b7/30670389,"ARAÇ 2014 MODEL 1.6 TDI BlueMotion Comfortline  
  
DOLU MODEL İÇİ BEJ/SANRUFLU/  
  
ÇALIŞMAYAN HİÇ BİR AKSAMI YOK  
  
ORİJİNAL 224,000 KM  
  
DEĞİŞEN KAPUT   
  
SAĞ ÖN ÇAMURLUK BOYALI   
  
TRAMERSİZ  
  
İÇİ DIŞI PIRIL PIRIL ENDER TEMİZLİKTE BİR  
  
ŞEHİR DIŞINDAN GELECEK ARKADAŞLAR GÖNÜL RAHATLIĞI İLE GELEBİLİR   
  
DETAYLI BİLGİ İÇİN ARAYINIZ"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-2014-model/30101102,"Donanım Özellikleri:  
-  
- Auto Hold  
- Elektrikli Park Freni  
- Yokuş Kalkış Desteği  
- Start-Stop   
- Otomatik Farlar ve Yağmur Sensörü (Işık Paketi)  
- Isıtmalı Yan Aynalar  
- Otomatik Kararan Dikiz Aynası  
- Ön ve Arka Park Sensörleri  
- Yağmur Sensörü  
- Işıklı Makyaj Aynası  
- Sis Farı ve Viraj Aydınlatma  
- Ayak Altı ve Ayna Altı Beyaz Aydınlatmalar  
- Yorgunluk Tespit Sistemi  
- Follow Me (Selamlama Farı)  
- Deri direksiyon ve vites topuzu  
- Elektrikli ön camlar  
- ABS, ESP, 6 hava yastığı  
- ISOFIX çocuk koltuğu bağlantısı  
Araçta degişen yok boya lokal çıta altı tirger seti bakımları yeni yapıldı tertemiz küllük hiç kullanılmadı"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-2013-dizel-otomatik-passat/30266103,"Sol ön çamurluk değişen, sağ ön çamurluk ufak bir servis sürtmesinden dolayı boyalı kaput sök tak. (Görsellerde mevcut). Kasko üzerinden işlem yapılmıştır. ( Gereksiz boya ve söktak yapılmış )

Airbagler orjınal, şase orjinal direkler orjinal.

DONANIM   
  
Ön arka park sensörü   
Kararan dikiz aynası  
Far sensörü  
Yağmur sensörü   
Adaptif sis  
Dijital çift taraflı klima  
Yedek anahtar ve kitapçık mevcut  
Elektrikli şoför koltuğu (bel destekli)  
Yokuş kalkış desteği  
Elektronik el freni  
Yol bilgisayarı  
Abs/Esp/Asr  
Dokunmatik multimedia cd changer(6 li)  
Hız sabitleyici  
Isıtmalı yan aynalar   
Yol bilgisayarı  
  
  
2017 model üzeri Mercedes C200 D amg, Skoda Superb Prestige takas olabilir."
