ilan_linki,aciklama,fiyat,ilan_no,ilan_tarihi,marka,seri,model,yıl,km,vites,yakıt,kasa,renk,motor_hacmi,motor_gücü,çekiş,boya_durumu,takasa_uygunluk,kimden,orjinal_parcalar,lokal_boyalı_parcalar,boyalı_parcalar,değişmiş_parcalar,belirtilmemiş_parcalar
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/ilk-sahibinden-54-000-km-boyasiz-degisensiz-tramersiz-otomatik-dizel-kapali-garaj-arabasi/30206654,"**TRAFİĞE ÇIKIŞ TARİHİ :  25.ARALIK.2018**

**İLK SAHİBİYİM , ALIM FATURASI , TÜM BAKIM GEÇMİŞİNİN EVRAKLARI VAR.**

**SADECE 54.000 KM ' DE.  SIFIRDAN FARKSIZ DURUMDADIR.**

**ŞEHİRİÇİNDE KULLANDIĞIM 2. ARACIM VAR. SADECE ŞEHİRLER ARASI YOLDA KULLANILDI. ŞEHİRİÇİ YOĞUN, DUR-KALK TRAFİĞİNE GİRMEDİ. ​**

**KAPALI GARAJ' DA DURMAKTADIR.**

**HİÇBİR MASRAFI YOKTUR. ALICISINA UZUN YILLAR SORUNSUZ HİZMET EDER.**

**MUAYENESİ VE YILLIK BAKIMI HAZİRAN AYININ BAŞINDA YAPILDI.**

**BOYA YOK , DEĞİŞEN YOK , ÇİZİK YOK , EZİK-GÖÇÜK YOK, TRAMER KAYDI YOK. TAMPONLARDA DAHİ ÇİZİK YOK , RÜTÜŞ YOK.**

**KOLTUKLARDA LEKE , YIRTIK , SÖKÜK YOK.  KOLTUKLAR ÖRTÜSÜZ, KILIFSIZ HİÇ KULLANILMADI.**

**İÇİNDE HİÇ SİGARA İÇİLMEDİ.**

**EKRAN ÜZERİNDE Kİ JELATİN DAHİ HALEN DURUYOR.**

**4 ADET HANKOOK MARKA KIŞ LASTİĞİ VAR. SADECE 1 KIŞ KULLANILDI.**

**ÜZERİNDE MİCHELİN LASTİKLER VAR.**

**CAMLARA SİYAH FİLM YAPILDI.**

**YILDA 1 DEFA SONAX / NANO BOYA KORUMA UYGULANDI.**

**YEDEK ANAHTARI , KİTAPÇIĞI , ORJİNAL İLK YARDIM ÇANTASI MEVCUT.**

**STEPNESİ HİÇ KULLANILMADI.**

**ORJİNAL HALİ PASPASLARI ÇOK İYİ DURUMDA.**

**AYRICA KIŞLIK KAUÇUK PASPASLARI VAR.**

**F1 DİREKSİYON.**

**ANAHTARSIZ ÇALIŞTIRMA.**

**ÖN VE ARKA GÖRSEL KONTROLLÜ GELİŞMİŞ PARK SENSÖRÜ.**

**ÖN VE ARKA ÇARPIŞMA ÖNLEYİCİ OTOMATİK MANEVRA FRENİ.**

**CARPLAY BAĞLANTISI.**

**YORGUNLUK TESPİT SİSTEMİ VE UYARISI.**

**ELEKTRONİK EL FRENİ.**

**KLİMALI SAKLAMA GÖZÜ.**

**ÇOK FONKSİYONLU GELİŞMİŞ YOL BİLGİSAYARI.**

**PASSAT ' IN TÜM MODELLERİNDE STANDART OLAN GÜVENLİK DONANIMLARI................**

**TAKAS TEKLİF ETMEYİNİZ.**",1690000,30206654.0,13 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2018.0,54.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,Takasa Uygun Değil,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-business/hal-car-dan-2020-passat-dsg-business-full-yetkili-servis-bakimli/30332460,"![](https://r.resimlink.com/5HTX4WzQsIO_.jpeg?v=b8ca1fad6c8c69868efd45fa571937cd)

​

**FİRMAMIZ T.C.TİCARET BAKANLIĞI İL TİCARET MÜDÜRLÜĞÜ TARAFINDAN**

**''3409332'' NUMARALI YETKİ BELGESİYLE YETKİLENDİRİLMİŞTİR.**

​

![](https://r.resimlink.com/aUo2I.png?v=d3726cda04e99ff1e76db7722d5db35a)​

**2020 VOLKSWAGEN PASSAT 1.6 TDİ BMT DSG 120 HP**

**BUSİNESS PAKET**

**ARACIMIZ YENİ LOGO YENİ GÖĞÜS MAKYAJLIDIR !!!**

**ARACIMIZIN MOTOR MEKANİK ŞANZIMAN HİÇBİR EKSİĞİ YOKTUR**

**BAKIMLARI EKSİKSİZ YETKİLİ SERVİSTE YAPILMIŞTIR !!!**

**ARACIMIZIN BOYANAN DEĞİŞEN PARÇALARI YETKİLİ SERVİSTE YAPILMIŞTIR !!!**

**ARACIMIZA USTADA SANAYİDE ELLENMEMİŞTİR**

**KAZALARIN RESİMLERİ MEVCUTTUR, KAZALAR BASİT ŞEHİR İÇİ KAZALARIDIR  DETAYLAR ALICILAR İLE PAYLAŞILACAKTIR**

**DEĞİŞEN PARÇALAR TAMAMEN SERVİSİN TAMİR YAPMAMASINDAN KAYNAKLDIR !!!**

![](https://r.resimlink.com/6U4xp3Vk9zIr.jpeg?v=c7105a4834f0866e24fb088bd58c8d5b)

**BOYA:**

****SOL ÖN KAPI****

**DEĞİŞEN:**

**SAĞ ÖN ÇAMURLUK**

**SOL ÖN ÇAMURLUK**

**TRAMER:**

**02.11.2020 - ÇARPMA**

**11.09.2024 - 113,250,00**

**( İŞÇİLİK 40 BİN+ PARÇA 73 BİN )**

**PARÇA DETAY SORGULAMASI RESİMLERDE VARDIR**

**AĞIR HASAR KAYDI YOKTUR !!!**

**AİRBAGLER İŞLEMSİZ ORJİNALDİR !!!**

**![](https://r.resimlink.com/jCrb3oy-.jpeg?v=8ba101b72cf64fd4ef398a56748e7b9a)**

**********YEDEK ANAHTAR**********

**********YARI ELEKTRİKLİ SÜRÜCÜ KOLTUĞU**********

**********APPLE CARPLAY**********

**********ANDROID AUTO**********

**********HIZ SABİTLEME**********

**********HIZ LİMİTLEME**********

**********YOKUŞ KALKIŞ DESTEK ASİSTANI**********

**********ELEKTRONİK PARK FRENİ**********

**********AUTO HOLD**********

**********18"" ÇOK KOLLU JANTLAR**********

**********START & STOP ECO MODU**********

**********3 BÖLGE DİJİTAL KLİMA**********

**********ELEKTRİKLİ & ISITMALI YAN AYNALAR**********

**********ÖN & ARKA PARK SENSÖRÜ**********

**********BLUETOOTH TELEFON BAĞLANTISI**********

**********USB/SD KART**********

**********YOL BİLGİSAYARI**********

**********FAR & YAĞMUR SENSÖRÜ**********

![](https://r.resimlink.com/ud7YXnvJ0Ge.png?v=2c862eb4de58e232f71940b5eed9b405)

**HALİT ÖZDEMİR**

**0532 410 06 56 - 0532 429 96 56**

**TÜM ARAÇLARIMIZ TSE BELGELİ EKSPERTİZ FİRMALARINDAN**

**EKSPERTİZ YAPILARAK SATIŞA SUNULMUŞTUR.**

**TÜM ARAÇLARIMIZ KM VE EKSPERTİZ GARANTİLİDİR.**

**ARAÇLARIMIZIN TRAMER VE EKSPERTİZ****RAPORU GÖRSELLERDE MEVCUTTUR​.**

![](https://r.resimlink.com/5HTX4WzQsIO_.jpeg?v=b8ca1fad6c8c69868efd45fa571937cd)",1450000,30332460.0,04 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020.0,96.500 km,Otomatik,Dizel,Sedan,Siyah,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Motor Kaputu, Ön Tampon, Arka Tampon",-,Sol Ön Kapı,"Sağ Ön Çamurluk, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/30350088,2014 2015 cikisli b8 confort paket hatasiz boyasiz 265 binde tramer yok sag camuluk yarim boyali  sadece exper ekli,1050000,30350088.0,19 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014.0,265.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,Sağ Ön Çamurluk,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/cma-2-elden-volkswagen-passat-1-6-tdi-comfortline-emotion/29670843,"**CMA 2.EL GÜVENCESİYLE’’**

**ARACIMIZ 2015 MODEL VOLKSWAGEN PASSAT 1.6 TDİ COMFORTLİNE PAKETTİR**

**LASTİKLER AKÜ VS YENİ**

**BAKIMLARI YAPILMIŞ DİRİ BİR ARAÇTIR ​**

**VİTES GEÇİŞLERİ SORUNSUZ**

**-------------------------------------------------------**

**FİRMAMIZ TİCARET İL MÜDÜRLÜĞÜ TARAFINDAN**

**MOTORLU KARA TAŞITLARININ TİCARETİ HAKKINDA YETKİLENDİRİLMİŞTİR**

**YETKİ BELGE NO : 2702012**

**-------------------------------------------------------**

**OFİSİMİZDE 30 DK İÇERİSİNDE KREDİ BAŞVURUSU**

**KREDİ SİCİLİ DÜZGÜN OLMAYAN KİŞİLERE KREDİ İMKANI**

**TÜM TÜRKİYEDE GEÇERLİ DYNOBİL İNDİRİMLİ EXPER AVANTAJI**

**ÖRNEĞİN:  7.500 TL LİK FULL EXPER 1.750 TL ŞEKLİNDE**

**​**

**![](http://i.picasion.com/pic82/adefac340c0a1f351f1f3ac6bc2d4d3a.gif)​**

**![](https://i.hizliresim.com/nb0mZ5.png)​**

**EXPERTİZ**

**EXPERTİZ RESİMLER ARASINDA**

**TRAMER: AĞIR HASAR KAYITLI**

**AİRBAGLER DOLUM YAPILMIŞ**

**ÖN ŞASE UÇLARI İŞLEMLİ**

**![](http://i.hizliresim.com/G17VPr.png)​**

**ABS - ESP - ASR**

****AUX - SD Kart -USB****

**Dokunmatik Ekran**

**Yol Bilgisayarı**

**Dijital Klima**

**Fonksiyonel Direksiyon**

**Ön ve Arka Park Sensörü**

**Yağmur Sensörü**

**Far Sensörü**

**Bel Destekli Elektrikli Ön Koltuklar**

**Elektronik Park Freni**

**Start-Stop**

**Auto Cruise Control (Hız Sabitleyici)**

**Auto Hold (Yokuş Kalkış Destek Sistemi)**

**Coming Home (Kapı Kilidi Açılınca Farların Açılması)**

**Leaving Home (Park Halinde Araçdan İnerken Farların Açılması)**

**Isıtmalı - Elektrikli Aynalar**

**YORGUNLUK İKAZ SİSTEMİ**

**Gündüz Farları**

**Bluemotion Ön Panjur**

**![](https://i.hizliresim.com/XXPym3.png)​**

**YETKİLİ BAYİİSİ OLDUĞUMUZ FİNANS KURULUŞLARI ARACILIĞI İLE 48 AY'A KADAR 15 YAŞ'A KADAR TÜM ARAÇLARA KEFİLSİZ,EVRAKSIZ,SİGORTALI ÇALIŞAN ŞARTI ARAMADAN VE EMEKLİYE TAŞIT KREDİSİ İMKANI SUNMAKTAYIZ!**

**TC NO İLE YAPACAĞINIZ BAŞVURUNUZA 30'DK İÇİNDE KREDİNİZ HAZIR**

**HAKKIMIZDA**

**CMA 2.el 2020 yılında gaziantep’te otomobil sektöründeki Danışmanlarımızın 20 yılı aşkın tecrübesi ile kurulmuştur. firmamız otomobil ve ticari araç alanında faaliyet göstermektedir.**

**Uzun yıllar farklı otomobil yetkili bayilerinde satış ve satış sonrası hizmetler konusunda hizmet veren kadromuzu, sektöre farklı bir bakış açısı ve premium hizmet vermek doğrultusunda CMA 2.EL adı altında birleştirdik.**

**Firma yetkililerimizin bugüne kadar edinmiş olduğu değerli müşteri portföyünü otomobil sektöründe değerlendirmek ve otomobildeki hizmet anlayışının kalitesini CMA 2. EL  kurum kimliği altında birleştirmek kuruluşumuzun amacıdır.**

**Biz CMA 2. EL  kadrosu olarak müşteri memnuniyetini en üst seviyede tutmayı amaç edinmiş bir firma anlayışı ile siz değerli müşterilerimize en iyi hizmeti sunarak takdirlerinizi kazanmayı hedeflemekteyiz.**

**MİSYONUMUZ**

**Güvenilirlik , şeffaflık ve kalite ilkeleri doğrultusunda otomobil sektöründe değerli müşteri portföyümüze premium hizmet vermek**

**VİZYONUMUZ**

**Otomobil sektöründeki müşterilerimize değer katmak**

**DEĞERLERİMİZ**

**Müşteri ihtiyaçlarına en doğru şekilde cevap veririz.**

**İnisiyatif ve sorumluluk alırız.**

**Güveniliriz.**

**Kaliteli ürün anlayışı ile hareket ederiz.**

**İnovasyona inanırız.**

**Müşterimizi vermiş olduğumuz hizmetler neticesinde mutlu ederiz.**

**HİZMETLERİMİZ**

**> KONSİNYE ARAÇ KABULÜ,**

**>HASARLI ARAÇ ALIMI VE SATIMI,**

**> BANKA KREDİ İŞLEMLERİNDE DESTEK,**

**> AYNI GÜN NOTER VE DEVİR İŞLEMLERİ,**

**> HASAR SONRASI DESTEK VE HASAR DEĞER KAYBI HİZMETİ,**

**>****KASKO VE SİGORTA POLİÇELERİNDE UYGUN FİYAT VE TAKSİT İMKANI****,**

**Araç Satış ve Satış Sonrası Destek﻿**

**Satış Sonrası, Birçok Farklı Şirketten Sigorta ve Kasko Teklifleri,**

**Hasar Sonrası Destek ve Hasar Değer Kaybı Hizmeti,**

**7/24 Sigorta Teklif ve Destek Hizmeti,**

**https://cmagroupturkiye.com/**

[**DİĞER İLANLARIMIZ İÇİN LÜTFEN TIKLAYINIZ**](https://arabam.com/galeri/cma-2-el)

​",975000,29670843.0,14 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015.0,223.000 km,Otomatik,Dizel,Sedan,Füme,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Arka Kaput, Sağ Arka Kapı, Tavan, Ön Tampon, Arka Tampon",Sağ Arka Çamurluk,"Sol Arka Çamurluk, Sağ Ön Kapı, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu",Sol Ön Çamurluk,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/bilgin-tr-en-uygun-passat-otomatik-dusuk-km/30429560,"**Aracımız temiz bakımlı aile aracıdır exper ilanda mevcuttur**

**motor şanzıman çok iyi durumda**

**perde airbag açıktır**

**ağır hasar yoktur kesinlikle**",965000,30429560.0,08 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,210.000 km,Otomatik,Dizel,Sedan,Mavi,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun Değil,Galeriden,"Sol Arka Çamurluk, Tavan, Sol Arka Kapı, Ön Tampon, Arka Tampon",-,"Sağ Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Sol Ön Kapı","Arka Kaput, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk",-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/umut-autodan-hatasiz-boyasiz-cam-tavan-passat/28259582,"2016 MODEL 1.6 DİZEL DSG OTOMOTİK   
  
CAM TAVAN SANRUF VARDIR   
  
EXPERTİZ DURUMU   
  
3 ADET LOKAL VARDIR   
  
TAM BOYALI PARÇA YOKTUR KESİNLİKLE   
  
DEĞİŞEN YOKTUR   
  
HASAR KAYDI YOKTUR   
  
ARACIN PASTA CİLA BOYA  KORUMA YAPILMIŞTIR   
  
ALICISINA ŞİMDİDEN HAYIRLI OLSUNN  
  
NOT TAKAS OLUR",1255000,28259582.0,13 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,258.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/ogretmenden-temiz-dusuk-km-2019-cikisli/30519332,"2016 MODEL 1.6 DİZEL DSG OTOMOTİK   
  
CAM TAVAN SANRUF VARDIR   
  
EXPERTİZ DURUMU   
  
3 ADET LOKAL VARDIR   
  
TAM BOYALI PARÇA YOKTUR KESİNLİKLE   
  
DEĞİŞEN YOKTUR   
  
HASAR KAYDI YOKTUR   
  
ARACIN PASTA CİLA BOYA  KORUMA YAPILMIŞTIR   
  
ALICISINA ŞİMDİDEN HAYIRLI OLSUNN  
  
NOT TAKAS OLUR",1255000,28259582.0,13 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,258.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/cemal-otomotiv-guvencesiyle/30686804,"2016 MODEL 1.6 DİZEL DSG OTOMOTİK   
  
CAM TAVAN SANRUF VARDIR   
  
EXPERTİZ DURUMU   
  
3 ADET LOKAL VARDIR   
  
TAM BOYALI PARÇA YOKTUR KESİNLİKLE   
  
DEĞİŞEN YOKTUR   
  
HASAR KAYDI YOKTUR   
  
ARACIN PASTA CİLA BOYA  KORUMA YAPILMIŞTIR   
  
ALICISINA ŞİMDİDEN HAYIRLI OLSUNN  
  
NOT TAKAS OLUR",1255000,28259582.0,13 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016.0,258.000 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/aytekin-den2017cikisliboyasiztramersiz88-kmr-linegorunum/26528250,"**AYTEKİN OTOMOTİV'den**

**​ÇALIŞMAYAN BİR AKSAMI YOKTUR...**

ARACIMIZ 88.000 KM OLUP KM Sİ ORJİNALDİR.  
  
  
BOYASIZ+DEĞİŞENSİZ  
  
**KESİNLİKLE BOYA DEĞİŞEN SÖK TAK  SÖZ KONUSU DEĞİLDİR**  
  
  
**TRAMER KAYDI: YOK**

​

**İÇ DÖŞEMELERİ DİREKSİYONU İLK GÜNKÜ TEMİZLİĞİNDE EN UFAK DEFORME YOKTUR**

************DEDİĞİMİZİN HARİCİNDE BİRŞEY ÇIKMASI DURUMUNDA MASRAFLARINIZ TARAFIMIZCA KARŞILANACAKTIR .************

**ARAÇLARIMIZ*****KM*****VE EKSPERTİZ GARANTİLİDİR**  
https://arabam.com/galeri/aytekin-otomotiv-aksaray-merkez/

​",2100000,26528250.0,12 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016.0,88.000 km,Otomatik,Benzin,Sedan,Kırmızı,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/ilk-sahibinden-hatasiz-2012-model-178-900-km-gri/30347753,"2012 model Nisan çıkışlı 1.6 bluemotion TDI Passat.

İlk sahibinden. 179800 km de. 

Bakımları halen yetkili servis olan ERZ bayinde yapılmaktadır. Kayıtları var.

Araca halen kaskolu binilmektedir.

Triger ve baskı balata 125000km de değişti.

Arka koltuklar çocuk koltuğu oluyor. (opsiyonel)

Aracın diskleri ve fren balataları yeni değişti.

Araçta sigara içilmedi. İçi dışı pırıl pırıl. Mis gibi kokuyor.

Yazlık ve kışlık paspasları mevcut.

Stepnesi sıfır olarak duruyor.

Yedek anahtarı, stepnesi, kriko takımı, kitapçığı, ilk yardım çantası olduğu gibi duruyor. 

Bağaj havuzu ve havuz Paspas mevcut.

Aracın bir sonraki muayenesi 2027 yılında yapılacak.

Sadece park halinde çarpmadan dolayı sol arka çamurluk yetkili serviste değişti sol arka kapı da da lokal boya var. Herşeyi eksiksiz yazdım.

Motor alt takıp Kaporta harika.

B7 passatı in tokluğunu bilen bilir.

Rengi ile şekli ile on numara bir araç alan arkadaş dua eder.

Tel:5445382255",958000,30347753.0,19 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012.0,178.900 km,Düz,Dizel,Sedan,Gri,1598 cc,105 hp,Önden Çekiş,İkinci El,,Sahibinden,-,-,-,Sol Arka Çamurluk,"Sağ Arka Çamurluk, Arka Kaput, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-highline-2017-model-ankara/30161164,"Hata boya yok  
Makam perde elektirikli   
Arka koltuk ısıtma   
Hayalet ekran   
Elektirikli bagaj  
Hedup ekran  
  
  
Daha dolusu yok   
  
Dteyalı bilgi için lütfen arayınız",1650000,30161164.0,12 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016.0,210.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,-,-,-,-,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon"
https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/cercioglu-ndan-hatasiz-boyasiz-ici-bej/30184257,Aracımız hatasız boyasız tramersiz olup 2.ci sahibinden alınmıştır aracın ilk plakası üzerinde aracımızın bütün bakımları zamanında yapılmış olup baskı balata triğer değişimi yapılmış aracın içinde yanık yırtık yoktur yarı deri döşeme ile kullanılmaktadır lastikler %90 yedek,1065000,30184257.0,12 Temmuz 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013.0,158.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,Takasa Uygun,Galeriden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2018-model/30351723,Hatasız boyasız tramersiz 2019 mart cikisli.Agir bakımları yapılmış temiz araba.Kavraması yapilmis.Tirigeri yenilenmiş.İçi bej.Memur arabası.Detayli eksper raporu vardır.Dışardan gelenler gönül rahatlığıyla gelebir.Dosta giden bir arabadır.,1625000,30351723.0,20 Haziran 2025,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018.0,145.250 km,Yarı Otomatik,Dizel,Sedan,Mavi,1598 cc,120 hp,Önden Çekiş,İkinci El,,Sahibinden,"Sağ Arka Çamurluk, Arka Kaput, Sol Arka Çamurluk, Sağ Arka Kapı, Sağ Ön Kapı, Tavan, Sol Arka Kapı, Sol Ön Kapı, Sağ Ön Çamurluk, Motor Kaputu, Sol Ön Çamurluk, Ön Tampon, Arka Tampon",-,-,-,-
